street_name,price,area,air_conditioning,fridge,washing_machine,mezzanine,kitchen,wardrobe,bed,balcony,elevator,free_time,parking,district,month,latitude,longitude,dist_to_q1_km,district_median_price,is_hot_street,amenity_ratio
Bạch Đằng,3.0,20.0,0,0,1,0,0,1,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Thành Thái,4.1,25.0,1,0,0,0,0,0,0,1,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.2727272727272727
Phan Chu Trinh,5.3,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Số,2.9,28.0,1,0,0,0,0,0,0,0,0,1,0,Quận 9,6,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Nguyễn Sơn,2.8,20.0,0,0,0,0,1,0,0,1,0,0,0,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.18181818181818182
Unknown,0.8,18.0,0,0,0,0,0,0,0,0,0,0,0,Huyện Củ Chi,6,11.0967072,106.5097461,13.961071149624273,1.0,0,0.0
Gò Cẩm Đệm,2.5,25.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Nguyễn Tri Phương,1.4,30.0,0,0,0,0,1,0,1,0,1,0,0,Quận 5,6,10.7558252,106.6683021,4.054910944499208,3.8,0,0.2727272727272727
Thành Thái,1.4,30.0,0,1,0,0,1,0,1,0,1,0,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.36363636363636365
Nam Kỳ Khởi Nghĩa,6.5,25.0,0,0,0,1,0,0,0,0,1,0,0,Quận 3,6,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.18181818181818182
Lê Đức Thọ,4.2,30.0,0,0,0,1,0,0,0,0,1,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Nguyễn Oanh,2.9,18.0,1,0,1,1,1,0,0,0,0,0,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Nguyễn Văn Lượng,3.5,25.0,0,0,0,1,0,0,0,0,0,1,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Lê Văn Việt,3.2,25.0,0,0,1,0,0,0,1,0,1,1,0,Quận 9,6,10.8441928,106.7791529,11.574703424951835,3.3,0,0.36363636363636365
Cộng Hòa,4.5,28.0,1,0,0,0,1,0,0,0,1,1,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Vườn Lài,3.6,27.0,1,0,0,1,0,0,0,0,0,1,0,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Nơ Trang Long,4.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Phan Văn Trị,4.6,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Đinh Bộ Lĩnh,5.0,25.0,1,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Nguyễn Hồng Đào,4.4,30.0,1,1,0,0,1,1,1,0,0,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.5454545454545454
Cách Mạng Tháng Tám,5.5,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Nguyễn Văn Đậu,5.0,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Bùi Đình Túy,4.8,26.0,1,1,0,0,1,0,0,0,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
1a,3.8,27.0,1,0,0,1,0,1,1,0,0,1,1,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.5454545454545454
D6 Đưường Quốc Lộ,2.7,30.0,1,0,1,0,0,0,0,0,0,0,1,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Mai Xuân Thưởng,2.5,18.0,0,0,0,1,1,0,0,0,0,0,0,Quận 6,6,10.7458901,106.6391994,7.371171471389253,3.6,0,0.18181818181818182
Điện Biên Phủ,3.8,25.0,0,0,0,1,0,0,0,0,1,0,1,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.2727272727272727
Xô Viết Nghệ Tĩnh,2.5,12.0,1,0,0,0,1,0,1,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Tân Hương,4.9,38.0,0,0,1,0,0,0,0,0,1,0,1,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Nguyễn Văn Luông,4.8,38.0,0,0,0,0,0,0,0,0,0,0,0,Quận 6,6,10.7458901,106.6391994,7.371171471389253,3.6,1,0.0
Số 7,1.2,20.0,0,0,0,0,1,0,0,0,0,0,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Phưường Phước Long B,1.2,42.0,1,1,1,0,1,1,1,0,0,0,0,Quận 9,6,10.8441928,106.7791529,11.574703424951835,3.3,0,0.5454545454545454
Võ Duy Ninh,3.2,16.0,1,1,1,0,0,0,1,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Cộng Hòa,3.5,25.0,0,0,1,0,0,0,0,0,1,0,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Âu Cơ,3.5,28.0,0,0,1,0,0,0,0,0,1,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Số,4.5,30.0,1,0,1,0,0,0,0,1,0,1,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Lê Văn Trị,1.8,10.0,0,0,0,0,1,0,0,1,0,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Phạm Văn Chiêu: Đưường Phạm Văn Chiêu,4.5,40.0,1,0,0,0,1,1,1,0,0,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Bà Triệu,4.0,20.0,1,0,0,0,0,0,0,0,0,0,0,Quận 5,6,10.7558252,106.6683021,4.054910944499208,3.8,0,0.09090909090909091
Lê Đức Thọ,2.6,15.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Nguyễn Thị Thập,4.5,20.0,0,0,0,0,1,0,0,1,1,0,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Nguyễn Thị Định,3.6,29.0,0,0,0,0,0,0,0,0,1,1,1,Quận 2,6,10.7912168,106.7619557,7.032141129098322,4.2,0,0.2727272727272727
Trần Thị Liền,3.0,25.0,1,1,0,0,1,0,0,0,0,1,0,Huyện Nhà Bè,6,10.6509356,106.7259486,13.961071149624273,3.0,0,0.36363636363636365
Tân Hòa Đông,1.9,24.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Nguyễn Thị Thập,5.0,30.0,0,0,0,0,1,0,0,0,0,0,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Cộng Hòa,3.8,20.0,1,0,0,0,1,1,0,0,1,0,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Nguyên Hồng,4.0,30.0,0,0,0,0,0,0,0,1,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Hồ Thị Kỷ,4.8,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Nơ Trang Long,5.3,25.0,0,0,0,0,1,0,0,1,1,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Phan Kế Bính,5.9,30.0,1,1,1,0,1,1,1,1,0,0,0,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.6363636363636364
Dương Quảng Hàm,3.4,25.0,1,1,1,0,1,1,0,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Số 4,3.7,20.0,1,0,0,0,1,1,0,0,0,1,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Tân Trụ,3.2,25.0,0,0,0,0,0,0,0,0,0,1,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Hồng Bàng,4.3,23.0,1,1,0,0,1,1,1,0,1,1,0,Quận 6,6,10.7458901,106.6391994,7.371171471389253,3.6,0,0.6363636363636364
Tân Quý,4.2,25.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.09090909090909091
Đưường,2.8,35.0,0,0,0,1,1,1,0,0,1,0,1,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.45454545454545453
Số,2.7,25.0,0,0,1,0,0,0,0,1,0,0,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Lê Lợi,4.8,25.0,1,0,0,0,0,0,0,0,1,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,1,0.2727272727272727
Tân Hương,3.6,25.0,0,0,0,0,0,0,0,0,1,0,1,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.18181818181818182
Đông Bắc,2.8,20.0,1,0,1,0,0,0,0,0,1,0,0,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Lê Lợi,5.2,30.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,1,0.18181818181818182
Nguyễn Xiển,2.9,13.0,1,0,1,0,0,0,0,0,0,0,0,Quận 9,6,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Võ Duy Ninh,5.0,25.0,1,1,1,0,0,0,1,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Số 3,3.4,22.0,1,0,1,1,1,0,0,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Thống Nhất,4.5,25.0,1,1,0,0,1,1,1,0,1,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Lê Lợi,4.8,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,1,0.18181818181818182
Âu Dương Lân,1.7,40.0,1,1,0,0,0,0,1,0,0,0,0,Quận 8,6,10.7211158,106.6292079,9.777699913085529,3.8,0,0.2727272727272727
Sư Vạn Hạnh,1.7,25.0,1,0,0,0,0,0,0,0,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.18181818181818182
Cộng Hòa,1.5,20.0,1,1,1,0,1,0,0,0,0,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Trần Hưng Đạo,2.5,10.0,1,0,1,0,1,0,1,0,0,1,0,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.45454545454545453
Phan Phú Tiên,1.8,28.0,1,0,1,0,1,0,1,0,0,1,0,Quận 5,6,10.7558252,106.6683021,4.054910944499208,3.8,0,0.45454545454545453
Điện Biên Phủ,1.9,10.0,1,0,1,0,1,1,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Hòa Hưng,1.1,10.0,1,0,1,0,1,0,1,0,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.45454545454545453
Số,1.4,30.0,1,0,0,0,0,0,0,0,0,0,0,Thủ Đức,6,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Tân Thuận Tây,1.5,10.0,1,1,1,0,1,0,1,0,0,1,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.5454545454545454
Số,1.5,10.0,1,1,1,0,1,0,1,0,0,1,0,Thủ Đức,6,10.8510238,106.7548953,10.35199028747128,3.0,0,0.5454545454545454
Võ Oanh,1.45,10.0,1,0,1,0,1,0,1,0,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Bùi Viện,1.3,10.0,1,0,0,0,0,0,0,0,0,0,0,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.09090909090909091
Cộng Hòa,1.5,10.0,1,1,1,0,1,0,0,0,0,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Trần Quốc Toản,2.1,10.0,1,1,0,0,1,0,1,0,1,1,0,Quận 3,6,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.5454545454545454
Sư Vạn Hạnh,1.9,10.0,0,1,1,0,1,0,0,0,0,0,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.2727272727272727
Cách Mạng Tháng Tám,5.7,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Nguyễn Giản Thanh,5.5,24.0,1,1,1,0,1,1,1,1,1,0,1,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.8181818181818182
Nguyễn Văn Đậu,4.0,30.0,1,1,0,0,1,0,1,0,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Bình Hưng Hòa A,3.2,20.0,1,1,0,1,1,1,0,0,1,1,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.6363636363636364
Trường Chinh,3.5,25.0,0,0,0,0,0,0,0,0,0,1,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Bạch Đằng,3.2,22.0,0,0,0,1,0,0,0,1,0,0,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Phan Văn Trị,3.5,20.0,1,0,1,1,0,0,0,0,0,1,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Quảng Hàm,4.0,25.0,1,0,1,0,1,1,1,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Tạ Quang Bửu,4.5,30.0,0,0,0,0,1,0,0,0,0,1,0,Quận 8,6,10.7211158,106.6292079,9.777699913085529,3.8,0,0.18181818181818182
Nguyễn Huy Tự,5.8,32.0,0,0,0,0,0,0,0,0,1,1,1,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.2727272727272727
Nguyễn Oanh,4.1,28.0,1,0,1,0,1,0,0,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Nguyễn Xí,4.5,25.0,1,1,0,0,1,0,1,0,1,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Tân Trụ,3.3,27.0,1,0,1,0,0,0,0,0,0,1,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Huỳnh Tấn Phát,4.5,30.0,1,1,0,1,1,1,1,1,1,0,1,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.8181818181818182
Âu Cơ,3.6,23.0,1,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Huỳnh Tấn Phát,3.0,20.0,0,0,0,0,1,0,0,0,0,0,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Nguyễn Đình Chiểu,4.8,26.0,0,0,0,0,0,0,0,0,0,1,0,Quận Phú Nhuận,6,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.09090909090909091
Nguyễn Huy Tự,5.0,30.0,0,0,0,0,1,1,0,0,0,0,0,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.18181818181818182
Nguyễn Văn Quá,2.8,28.0,1,1,0,0,0,0,1,0,0,0,0,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Kênh Nước Đen,3.0,35.0,1,0,0,0,1,1,0,0,0,1,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Ung Văn Khiêm,5.0,25.0,1,1,0,0,1,1,0,0,1,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Hà Huy Giáp,2.3,25.0,1,0,0,1,0,0,0,0,1,1,1,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.45454545454545453
Nguyễn Trãi,4.0,30.0,1,1,0,0,0,1,1,0,0,1,0,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.45454545454545453
Nguyên Hồng,3.5,15.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Lê Văn Sỹ,3.5,15.0,1,0,0,0,1,0,1,1,0,0,0,Quận 3,6,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.36363636363636365
Nguyễn Hữu Cảnh,5.0,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Bình Lợi,8.0,42.0,0,0,0,0,1,0,0,1,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Nguyễn Xí,5.5,30.0,0,0,0,0,0,0,0,1,1,0,1,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Xô Viết Nghệ Tĩnh,5.5,27.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Lê Quang Định,4.3,20.0,1,1,1,0,0,0,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Nhất Chi Mai,3.8,25.0,0,0,0,1,0,0,0,0,1,1,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Tân Sơn Nhì,2.4,22.0,1,0,1,1,1,0,1,0,1,1,0,Quận Tân Phú,5,10.7918681,106.6277515,8.06170727164738,3.6,0,0.6363636363636364
Số 8,1.6,40.0,1,0,1,0,1,0,1,0,0,1,1,Quận 9,6,10.8441928,106.7791529,11.574703424951835,3.3,0,0.5454545454545454
Lê Đức Thọ,3.9,24.0,1,1,0,1,1,1,0,1,1,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.7272727272727273
Quang Trung,2.7,20.0,0,0,0,0,0,0,0,1,0,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Dương Quảng Hàm,3.5,30.0,1,0,0,0,0,0,0,1,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Tân Thới Nhất 8,2.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.0
Số,3.0,19.2,0,0,1,0,0,1,0,0,0,1,0,Quận 2,6,10.7912168,106.7619557,7.032141129098322,4.2,0,0.2727272727272727
A33/ Fa1 Đưường Quốc Lộ 50,5.0,36.0,1,0,0,0,1,0,0,0,0,0,0,Huyện Bình Chánh,6,10.6950833,106.5909297,13.961071149624273,3.5,0,0.18181818181818182
Ngô Chí Quốc,1.5,10.0,0,0,0,0,0,0,0,0,0,1,0,Thủ Đức,6,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Trường Chinh,3.4,25.0,1,0,1,0,0,0,0,0,1,0,1,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Hồ Văn Long,3.1,25.0,0,0,0,0,1,0,0,1,0,1,0,Quận Bình Tân,6,10.7704159,106.5995401,10.946786715251639,3.0,0,0.2727272727272727
Lê Trọng Tấn,3.2,18.0,0,0,1,0,1,1,0,0,1,0,0,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Cống Lở,2.8,25.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,6,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Dương Bá Trạc,4.3,26.0,1,0,0,0,0,0,0,1,0,0,0,Quận 8,6,10.7211158,106.6292079,9.777699913085529,3.8,0,0.18181818181818182
Lý Chiêu Hoàng,4.8,28.0,0,0,0,0,1,0,0,1,1,0,1,Quận 6,6,10.7458901,106.6391994,7.371171471389253,3.6,1,0.36363636363636365
Man Thiện,2.3,16.0,0,0,0,0,0,0,0,0,0,0,0,Quận 9,6,10.8441928,106.7791529,11.574703424951835,3.3,1,0.0
Hiệp Thành,1.8,30.0,0,0,0,0,0,0,0,1,0,0,0,Quận 12,6,10.8612653,106.6642083,10.30222218105053,3.0,0,0.09090909090909091
Số 27,3.8,25.0,0,0,1,1,0,0,0,0,1,0,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Phạm Văn Đồng,5.5,30.0,1,1,0,0,1,1,1,0,1,0,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.6363636363636364
Lê Quang Định,2.5,15.0,0,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Lê Lợi,5.5,35.0,0,0,0,0,0,0,0,0,1,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,1,0.09090909090909091
Lê Lai,5.5,35.0,0,0,0,0,0,0,0,0,1,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Lê Quang Định,5.5,35.0,1,1,1,0,1,1,1,0,1,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.6363636363636364
Nguyên Hồng,5.5,30.0,1,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Phan Huy Ích,2.5,22.0,0,0,1,1,1,0,0,1,0,0,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Lê Lai,5.5,35.0,1,0,0,0,1,1,1,0,1,0,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Nguyễn Văn Bảo,5.5,35.0,0,0,0,0,0,0,0,1,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Số,3.8,22.0,1,1,1,0,1,0,1,1,1,0,0,Quận 2,6,10.7912168,106.7619557,7.032141129098322,4.2,0,0.6363636363636364
Lê Ngã,4.0,25.0,1,0,1,0,0,0,0,1,1,1,1,Quận Tân Phú,5,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Lê Đức Thọ,4.2,35.0,1,1,1,1,1,0,1,0,1,0,1,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.7272727272727273
Nguyễn Trãi,4.8,20.0,1,1,0,0,0,0,1,0,0,1,0,Quận 5,5,10.7558252,106.6683021,4.054910944499208,3.8,1,0.36363636363636365
Tôn Đản,2.5,14.0,1,1,0,0,1,0,0,0,0,1,0,Quận 4,6,10.7607538,106.7070798,1.8202310306755016,3.5,0,0.36363636363636365
Lê Văn Sỹ,3.0,14.0,1,1,1,0,1,0,1,0,0,0,0,Quận 3,6,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.45454545454545453
Cách Mạng Tháng Tám,3.6,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 3,6,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.0
Huỳnh Tấn Phát,4.3,34.0,1,0,0,0,1,1,0,0,1,1,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.45454545454545453
Nguyễn Tri Phương,2.5,22.0,0,0,0,0,1,0,0,0,0,1,0,Quận 10,6,10.7725282,106.6682021,3.4472229926353735,4.5,1,0.18181818181818182
Lê Đức Thọ,4.5,35.0,0,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,6,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Bờ Bao Tân Thắng,4.0,30.0,0,0,0,0,0,0,0,1,1,0,1,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Thoại Ngọc Hầu,3.7,28.0,0,0,0,0,0,0,0,1,1,0,1,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Tân Hương,3.6,25.0,0,0,0,0,0,0,0,1,1,0,1,Quận Tân Phú,6,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Huỳnh Tấn Phát,5.0,25.0,1,1,0,0,1,0,1,0,0,0,0,Quận 7,6,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Tân Kỳ Tân Quý,2.5,20.0,1,1,1,0,1,0,1,1,0,0,0,Quận Tân Phú,5,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Phú Mỹ,4.8,30.0,1,0,0,0,0,0,0,0,1,1,0,Quận Bình Thạnh,6,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Bàn Cờ,3.2,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 3,6,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.0
Nguyễn Thị Thập,7.5,30.0,1,0,0,0,1,0,0,1,1,0,0,Quận 7,5,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Nguyễn Thị Thập,5.5,22.0,1,0,0,0,0,0,0,0,0,0,0,Quận 7,5,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Nguyễn Thị Thập,6.8,35.0,1,0,0,0,1,0,0,0,1,1,0,Quận 7,5,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Phan Văn Trị,4.5,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận Gò Vấp,5,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Lý Tự Trọng,6.0,35.0,0,0,0,0,0,0,0,0,1,1,1,Quận 1,6,10.7753939,106.6996249,0.0,5.0,0,0.2727272727272727
